,AWND,CDSD,CLDD,DATE,DSNW,DYHF,DYTS,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE,REPORT_TYPE.1,SOURCE,SOURCE.1,STATION,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset
13,8.1,0.0,0.0,2021-01-31T23:59:00,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,2174.0,627.0,,,,,,,,,,,,,,,,,,21.0,16.0,3.0,0.0,0.0,0.0,3.4,0.0,-105.0,2.9,3.8,2.15,,1.94,12-12,0,,T,26-26,30.54,17.0,2253.0,49.9,44.8,29.39,26.0,2009.0,39.6,30.07,29.08,7.03,T,,0.0,732.0,SOM793PCP MTOT:7.03 PCP GT 24HRS:1.94 DATE(S):12 DAYS W/PCP >=.01:21 DAYS W/PCP >=.10:16 DAYS W/ PCP >=.50:5 DAYS W/PCP >=1.00:1 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.04  12/2315 MIN:10 0.06  12/2321 MIN:15 0.09  12/2319 MIN:20 0.11  12/2321 MIN:30 0.16  12/2321 MIN:45 0.23  12/2150 MIN:60 0.29  12/2157 MIN:80 0.35  12/2203 MIN:100 0.42  12/2157 MIN:120 0.50  12/2157 MIN:150 0.60  12/2326 MIN:180 0.70  12/2321 AVG DLY MIN:39.6  AVG DLY MAX:50.1  AVG MLY TMP:44.9  MIN TMP:27 DATE(S):23 MAX TMP:61  DATE(S):13 12 DAYS MAX <=32:0 DAYS MAX >=90:0  DAYS MIN <=32:3  DAYS MIN  <=0:0  AVG STP:29.075 LWST SLP:29.39 DATE/TIME:262009 HGST SLP:30.55 DATE/TIME:172249 HDD MTH TOT:618 DEP NORM:-2553 SEASON(JUL 1-JUN 30):2139 DEP NORM:-25536 CDD MTH TOT:0 DEP NORM:-2553 SEASON(JAN 1-DEC 31):0 DEP NORM:-25536,SOM  ,SOM  ,6,6,72698024229.0,2021-01-12 23:15,2021-01-12 23:21,2021-01-12 23:19,2021-01-12 23:21,2021-01-12 23:21,2021-01-12 21:50,2021-01-12 21:57,2021-01-12 22:03,2021-01-12 21:57,2021-01-12 21:57,2021-01-12 23:26,2021-01-12 23:21,0.04,0.06,0.09,0.11,0.16,0.23,0.29,0.35,0.42,0.5,0.6,0.7,,
14,8.9,0.0,0.0,2021-02-28T23:59:00,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,2820.0,646.0,,,,,,,,,,,,,,,,,,21.0,11.0,7.0,0.0,0.0,3.0,-1.9,0.0,52.0,-4.1,0.3,0.07,,0.99,12-13,10,14.0,6.1,12-12,30.62,24.0,1149.0,47.2,41.9,29.65,15.0,353.0,36.6,30.17,30.05,3.73,10.1,,0.0,594.0,SOM796PCP MTOT:3.73 PCP GT 24HRS:0.99 DATE(S):12-13 DAYS W/PCP >=.01:20 DAYS W/PCP >=.10:10 DAYS W/ PCP >=.50:2 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.04  22/1733 MIN:10 0.06  02/1848 MIN:15 0.07  02/1854 MIN:20 0.09  22/1733 MIN:30 0.10  02/1901 MIN:45 0.13  02/1913 MIN:60 0.13  02/1932 MIN:80 0.14  02/1932 MIN:100 0.15  15/0019 MIN:120 0.16  15/0043 MIN:150 0.19  15/0043 MIN:180 0.20  15/0110 AVG DLY MIN:36.6  AVG DLY MAX:47.2  AVG MLY TMP:41.9  MIN TMP:24 DATE(S):13 12 MAX TMP:58  DATE(S):28 DAYS MAX <=32:3 DAYS MAX >=90:0  DAYS MIN <=32:7  DAYS MIN  <=0:0  AVG STP:30.050 LWST SLP:29.64 DATE/TIME:130332 HGST SLP:30.62 DATE/TIME:241149 HDD MTH TOT:641 DEP NORM:-2553 SEASON(JUL 1-JUN 30):2780 DEP NORM:-25536 CDD MTH TOT:0 DEP NORM:-2553 SEASON(JAN 1-DEC 31):0 DEP NORM:-25536,SOM  ,SOM  ,6,6,72698024229.0,2021-02-22 17:33,2021-02-02 18:48,2021-02-02 18:54,2021-02-22 17:33,2021-02-02 19:01,2021-02-02 19:13,2021-02-02 19:32,2021-02-02 19:32,2021-02-15 00:19,2021-02-15 00:43,2021-02-15 00:43,2021-02-15 01:10,0.04,0.06,0.07,0.09,0.1,0.13,0.13,0.14,0.15,0.16,0.19,0.2,,
15,6.0,0.0,0.0,2021-03-31T23:59:00,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,3372.0,552.0,,,,,,,,,,,,,,,,,,13.0,9.0,3.0,0.0,0.0,0.0,-1.0,0.0,30.0,-0.5,-1.5,,,0.28,21-22,0,,T,07-07,30.43,16.0,53.0,56.2,47.2,29.75,3.0,1653.0,38.1,,,,T,,-7777.0,522.0,,SOM  ,SOM  ,6,6,72698024229.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16,6.0,0.0,0.0,2021-04-30T23:59:00,0.0,,,,,,,,,,,,,,,,,,,,,,,3668.0,295.0,,,,,,,,,,,,,,,,,,6.0,1.0,1.0,0.0,0.0,0.0,2.9,-1.0,-88.0,5.9,-0.1,-2.34,,0.17,24-24,0,,0.0,,30.38,11.0,757.0,67.3,55.2,29.71,25.0,1556.0,43.0,30.12,29.99,0.39,,,1.0,383.0,SOM792PCP MTOT:0.39 PCP GT 24HRS:0.17 DATE(S):24-25 DAYS W/PCP >=.01:5  DAYS W/PCP >=.10:1  DAYS W/ PCP >=.50:0 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.04  25/2105 MIN:10 0.04  25/2105 MIN:15 0.04  25/2105 MIN:20 0.04  25/2105 MIN:30 0.04  25/2105 MIN:45 0.04  25/2105 MIN:60 0.04  25/2105 MIN:80 0.04  25/2105 MIN:100 0.05  24/1154 MIN:120 0.05  24/1154 MIN:150 0.06  24/1308 MIN:180 0.07  24/1308 AVG DLY MIN:43.1  AVG DLY MAX:67.3  AVG MLY TMP:55.2  MIN TMP:32 DATE(S):11 MAX TMP:84  DATE(S):17 DAYS MAX <=32:0 DAYS MAX >=90:0  DAYS MIN <=32:1  DAYS MIN  <=0:0  AVG STP:29.995 LWST SLP:29.71 DATE/TIME:251556 HGST SLP:30.38 DATE/TIME:110757 HDD MTH TOT:289 DEP NORM:-2553 SEASON(JUL 1-JUN 30):289 DEP NORM:-25536 CDD MTH TOT:0 DEP NORM:-2553 SEASON(JAN 1-DEC 31):0 DEP NORM:-25536,SOM  ,SOM  ,6,6,72698024229.0,2021-04-25 21:05,2021-04-25 21:05,2021-04-25 21:05,2021-04-25 21:05,2021-04-25 21:05,2021-04-25 21:05,2021-04-25 21:05,2021-04-25 21:05,2021-04-24 11:54,2021-04-24 11:54,2021-04-24 13:08,2021-04-24 13:08,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.06,0.07,,
17,6.7,19.0,19.0,2021-05-31T23:59:00,0.0,,,,,,,,,,,,,,,,,,,,,,,3839.0,171.0,,,,,,,,,,,,,,,,,,6.0,2.0,0.0,0.0,0.0,0.0,1.8,3.0,-53.0,2.5,1.0,-1.89,,0.22,24-24,0,,0.0,,30.43,8.0,1011.0,70.5,60.1,29.79,5.0,1930.0,49.6,30.12,30.01,0.58,,,16.0,224.0,SOM794PCP MTOT:0.58 PCP GT 24HRS:0.22 DATE(S):24-25 DAYS W/PCP >=.01:6  DAYS W/PCP >=.10:2  DAYS W/ PCP >=.50:0 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.02  27/0349 MIN:10 0.03  27/0354 MIN:15 0.04  27/0400 MIN:20 0.05  27/0400 MIN:30 0.07  27/0412 MIN:45 0.09  27/0417 MIN:60 0.11  27/0429 MIN:80 0.11  27/0429 MIN:100 0.12  27/0512 MIN:120 0.13  27/0512 MIN:150 0.14  27/0556 MIN:180 0.14  27/0556 AVG DLY MIN:49.6  AVG DLY MAX:70.5  AVG MLY TMP:60.1  MIN TMP:41 DATE(S):19 MAX TMP:88  DATE(S):31 DAYS MAX <=32:0 DAYS MAX >=90:0  DAYS MIN <=32:0  DAYS MIN  <=0:0  AVG STP:30.005 LWST SLP:29.79 DATE/TIME:051930 HGST SLP:30.43 DATE/TIME:081011 HDD MTH TOT:167 DEP NORM:-2553 SEASON(JUL 1-JUN 30):456 DEP NORM:-25536 CDD MTH TOT:21 DEP NORM:-2553 SEASON(JAN 1-DEC 31):21 DEP NORM:-25536,SOM  ,SOM  ,6,6,72698024229.0,2021-05-27 03:49,2021-05-27 03:54,2021-05-27 04:00,2021-05-27 04:00,2021-05-27 04:12,2021-05-27 04:17,2021-05-27 04:29,2021-05-27 04:29,2021-05-27 05:12,2021-05-27 05:12,2021-05-27 05:56,2021-05-27 05:56,0.02,0.03,0.04,0.05,0.07,0.09,0.11,0.11,0.12,0.13,0.14,0.14,,
18,6.5,231.0,213.0,2021-06-30T23:59:00,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,3881.0,42.0,,,,,,,,,,,,,,,,,,8.0,3.0,0.0,9.0,0.0,0.0,7.1,166.0,-49.0,9.1,5.2,-0.45,,0.89,12-13,0,,0.0,,30.36,16.0,44.0,82.6,70.7,29.52,28.0,1753.0,58.8,29.96,29.85,1.25,,,47.0,91.0,SOM801PCP MTOT:1.25 PCP GT 24HRS:0.89 DATE(S):12-13 DAYS W/PCP >=.01:8  DAYS W/PCP >=.10:3  DAYS W/ PCP >=.50:1 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.06  06/1706 MIN:10 0.07  06/1706 MIN:15 0.07  06/1706 MIN:20 0.08  13/1558 MIN:30 0.10  13/1558 MIN:45 0.12  13/1610 MIN:60 0.13  13/1619 MIN:80 0.15  13/1619 MIN:100 0.18  13/1619 MIN:120 0.20  13/1422 MIN:150 0.23  13/1619 MIN:180 0.29  13/1604 AVG DLY MIN:58.8  AVG DLY MAX:82.6  AVG MLY TMP:70.7  MIN TMP:50 DATE(S):16 07 06 MAX TMP:116 DATE(S):28 DAYS MAX <=32:0 DAYS MAX >=90:9  DAYS MIN <=32:0  DAYS MIN  <=0:0  AVG STP:29.850 LWST SLP:29.51 DATE/TIME:281801 HGST SLP:30.36 DATE/TIME:160044 HDD MTH TOT:41 DEP NORM:-2553 SEASON(JUL 1-JUN 30):497 DEP NORM:-25536 CDD MTH TOT:217 DEP NORM:-2553 SEASON(JAN 1-DEC 31):238 DEP NORM:-25536,SOM  ,SOM  ,6,6,72698024229.0,2021-06-06 17:06,2021-06-06 17:06,2021-06-06 17:06,2021-06-13 15:58,2021-06-13 15:58,2021-06-13 16:10,2021-06-13 16:19,2021-06-13 16:19,2021-06-13 16:19,2021-06-13 14:22,2021-06-13 16:19,2021-06-13 16:04,0.06,0.07,0.07,0.08,0.1,0.12,0.13,0.15,0.18,0.2,0.23,0.29,,
19,7.2,481.0,250.0,2021-07-31T23:59:00,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,0.0,0.0,3.8,103.0,-17.0,4.9,2.8,-0.65,,T,01-01,0,,0.0,,30.26,23.0,1014.0,85.5,73.0,29.85,30.0,1753.0,60.6,30.04,29.93,T,,,147.0,17.0,SOM693PCP MTOT:T PCP GT 24HRS:T DATE(S):1 DAYS W/PCP >=.01:0  DAYS W/PCP >=.10:0  DAYS W/ PCP >=.50:0 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN: 5/T MIN:10/T MIN:15/T MIN:20/T MIN:30/T MIN:45/T MIN:60/T MIN:80/T MIN:100 0.00    /     MIN:120 0.00    /     MIN:150 0.00    /     MIN:180 0.00    /     AVG DLY MIN:60.6  AVG DLY MAX:85.5  AVG MLY TMP:73.1  MIN TMP:57 DATE(S):22 21 09 MAX TMP:98  DATE(S):29 DAYS MAX <=32:0 DAYS MAX >=90:6  DAYS MIN <=32:0  DAYS MIN  <=0:0  AVG STP:29.925 LWST SLP:29.84 DATE/TIME:061705 HGST SLP:30.26 DATE/TIME:231014 HDD MTH TOT:0 DEP NORM:-2553 SEASON(JUL 1-JUN 30):0 DEP NORM:-25536 CDD MTH TOT:258 DEP NORM:-2553 SEASON(JAN 1-DEC 31):496 DEP NORM:-25536,SOM  ,SOM  ,6,6,72698024229.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6.3,723.0,242.0,2021-08-31T23:59:00,0.0,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,9.0,0.0,0.0,3.0,90.0,0.0,2.9,3.0,-0.62,,0.03,06-06,0,,0.0,,30.16,18.0,953.0,84.0,72.5,29.83,29.0,1709.0,61.0,30.0,29.89,0.05,,,152.0,10.0,SOM788PCP MTOT:0.05 PCP GT 24HRS:0.03 DATE(S):6 DAYS W/PCP >=.01:2  DAYS W/PCP >=.10:0  DAYS W/ PCP >=.50:0 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.01  22/0848 MIN:10 0.02  06/0807 MIN:15 0.02  22/0848 MIN:20 0.02  22/0848 MIN:30 0.03  06/0830 MIN:45 0.03  06/0830 MIN:60 0.03  06/0830 MIN:80 0.03  06/0830 MIN:100 0.03  06/0830 MIN:120 0.03  06/0830 MIN:150 0.03  06/0830 MIN:180 0.03  06/0830 AVG DLY MIN:61.0  AVG DLY MAX:84.0  AVG MLY TMP:72.5  MIN TMP:48 DATE(S):23 MAX TMP:103 DATE(S):12 DAYS MAX <=32:0 DAYS MAX >=90:9  DAYS MIN <=32:0  DAYS MIN  <=0:0  AVG STP:29.885 LWST SLP:29.83 DATE/TIME:291709 HGST SLP:30.17 DATE/TIME:180902 HDD MTH TOT:9 DEP NORM:-2553 SEASON(JUL 1-JUN 30):9 DEP NORM:-25536 CDD MTH TOT:249 DEP NORM:-2553 SEASON(JAN 1-DEC 31):745 DEP NORM:-25536,SOM  ,SOM  ,6,6,72698024229.0,2021-08-22 08:48,2021-08-06 08:07,2021-08-22 08:48,2021-08-22 08:48,2021-08-06 08:30,2021-08-06 08:30,2021-08-06 08:30,2021-08-06 08:30,2021-08-06 08:30,2021-08-06 08:30,2021-08-06 08:30,2021-08-06 08:30,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,
21,5.8,811.0,88.0,2021-09-30T23:59:00,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,57.0,46.0,,,,,,,,,,,,,,,,,,7.0,5.0,0.0,0.0,0.0,0.0,1.9,29.0,-30.0,1.9,2.0,2.29,,1.69,18-19,0,,0.0,,30.38,20.0,1007.0,77.7,66.4,29.65,17.0,2153.0,55.1,30.03,29.91,3.76,,,59.0,76.0,SOM796PCP MTOT:3.76 PCP GT 24HRS:1.69 DATE(S):18-19 DAYS W/PCP >=.01:6  DAYS W/PCP >=.10:4  DAYS W/ PCP >=.50:2 DAYS W/PCP >=1.00:2 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.22  19/1319 MIN:10 0.25  19/1321 MIN:15 0.25  19/1321 MIN:20 0.26  19/1321 MIN:30 0.31  27/1505 MIN:45 0.36  27/1513 MIN:60 0.37  19/0202 MIN:80 0.42  19/0126 MIN:100 0.53  19/0137 MIN:120 0.59  19/0202 MIN:150 0.64  19/0221 MIN:180 0.66  19/0256 AVG DLY MIN:55.1  AVG DLY MAX:77.7  AVG MLY TMP:66.4  MIN TMP:45 DATE(S):16 MAX TMP:89  DATE(S):24 07 DAYS MAX <=32:0 DAYS MAX >=90:0  DAYS MIN <=32:0  DAYS MIN  <=0:0  AVG STP:29.915 LWST SLP:29.64 DATE/TIME:172211 HGST SLP:30.38 DATE/TIME:201007 HDD MTH TOT:45 DEP NORM:-2553 SEASON(JUL 1-JUN 30):54 DEP NORM:-25536 CDD MTH TOT:93 DEP NORM:-2553 SEASON(JAN 1-DEC 31):838 DEP NORM:-25536,SOM  ,SOM  ,6,6,72698024229.0,2021-09-19 13:19,2021-09-19 13:21,2021-09-19 13:21,2021-09-19 13:21,2021-09-27 15:05,2021-09-27 15:13,2021-09-19 02:02,2021-09-19 01:26,2021-09-19 01:37,2021-09-19 02:02,2021-09-19 02:21,2021-09-19 02:56,0.22,0.25,0.25,0.26,0.31,0.36,0.37,0.42,0.53,0.59,0.64,0.66,,
22,6.7,811.0,0.0,2021-10-31T23:59:00,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,374.0,317.0,,,,,,,,,,,,,,,,,,18.0,12.0,0.0,0.0,0.0,0.0,-0.1,-2.0,2.0,-1.7,1.5,0.72,,0.91,21-22,0,,0.0,,30.32,27.0,1136.0,62.1,54.8,29.05,24.0,753.0,47.5,29.99,29.88,3.72,,,2.0,315.0,SOM794PCP MTOT:3.72 PCP GT 24HRS:0.91 DATE(S):21-22 DAYS W/PCP >=.01:18 DAYS W/PCP >=.10:12 DAYS W/ PCP >=.50:2 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.04  26/2101 MIN:10 0.06  26/2109 MIN:15 0.09  26/2111 MIN:20 0.11  23/0638 MIN:30 0.15  23/0853 MIN:45 0.20  23/0646 MIN:60 0.23  23/0656 MIN:80 0.31  21/1841 MIN:100 0.37  21/1901 MIN:120 0.41  21/1921 MIN:150 0.46  21/1945 MIN:180 0.52  21/2014 AVG DLY MIN:47.5  AVG DLY MAX:62.1  AVG MLY TMP:54.8  MIN TMP:38 DATE(S):12 MAX TMP:72  DATE(S):02 DAYS MAX <=32:0 DAYS MAX >=90:0  DAYS MIN <=32:0  DAYS MIN  <=0:0  AVG STP:29.875 LWST SLP:29.04 DATE/TIME:240801 HGST SLP:30.32 DATE/TIME:271136 HDD MTH TOT:309 DEP NORM:-2553 SEASON(JUL 1-JUN 30):363 DEP NORM:-25536 CDD MTH TOT:0 DEP NORM:-2553 SEASON(JAN 1-DEC 31):838 DEP NORM:-25536,SOM  ,SOM  ,6,6,72698024229.0,2021-10-26 21:01,2021-10-26 21:09,2021-10-26 21:11,2021-10-23 06:38,2021-10-23 08:53,2021-10-23 06:46,2021-10-23 06:56,2021-10-21 18:41,2021-10-21 19:01,2021-10-21 19:21,2021-10-21 19:45,2021-10-21 20:14,0.04,0.06,0.09,0.11,0.15,0.2,0.23,0.31,0.37,0.41,0.46,0.52,,
23,7.2,811.0,0.0,2021-11-30T23:59:00,0.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,812.0,438.0,,,,,,,,,,,,,,,,,,23.0,17.0,0.0,0.0,0.0,0.0,3.8,0.0,-113.0,3.2,4.2,0.8,,2.13,11-12,0,,0.0,,30.52,21.0,41.0,56.0,50.4,29.49,9.0,53.0,44.7,30.15,30.03,6.43,,,-7777.0,551.0,SOM794PCP MTOT:6.43 PCP GT 24HRS:2.13 DATE(S):11-12 DAYS W/PCP >=.01:23 DAYS W/PCP >=.10:17 DAYS W/ PCP >=.50:2 DAYS W/PCP >=1.00:2 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.08  06/1637 MIN:10 0.10  06/1643 MIN:15 0.11  06/1648 MIN:20 0.11  06/1648 MIN:30 0.15  11/1827 MIN:45 0.22  11/1835 MIN:60 0.27  11/1856 MIN:80 0.35  11/1910 MIN:100 0.40  11/1929 MIN:120 0.44  11/1948 MIN:150 0.51  11/1933 MIN:180 0.59  11/1937 AVG DLY MIN:44.7  AVG DLY MAX:56.0  AVG MLY TMP:50.4  MIN TMP:33 DATE(S):22 MAX TMP:66  DATE(S):14 DAYS MAX <=32:0 DAYS MAX >=90:0  DAYS MIN <=32:0  DAYS MIN  <=0:0  AVG STP:30.030 LWST SLP:29.48 DATE/TIME:090018 HGST SLP:30.52 DATE/TIME:210041 HDD MTH TOT:432 DEP NORM:-2553 SEASON(JUL 1-JUN 30):795 DEP NORM:-25536 CDD MTH TOT:0 DEP NORM:-2553 SEASON(JAN 1-DEC 31):838 DEP NORM:-25536,SOM  ,SOM  ,6,6,72698024229.0,2021-11-06 16:37,2021-11-06 16:43,2021-11-06 16:48,2021-11-06 16:48,2021-11-11 18:27,2021-11-11 18:35,2021-11-11 18:56,2021-11-11 19:10,2021-11-11 19:29,2021-11-11 19:48,2021-11-11 19:33,2021-11-11 19:37,0.08,0.1,0.11,0.11,0.15,0.22,0.27,0.35,0.4,0.44,0.51,0.59,,
24,7.4,811.0,0.0,2021-12-31T23:59:00,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1523.0,710.0,,,,,,,,,,,,,,,,,,23.0,16.0,6.0,0.0,0.0,0.0,0.7,0.0,-53.0,0.2,1.3,1.61,,1.75,18-19,2,28.0,1.5,28-28,30.57,5.0,1107.0,45.8,41.1,29.32,24.0,949.0,36.5,29.92,29.8,7.10,3.9,,0.0,763.0,SOM795PCP MTOT:7.08 PCP GT 24HRS:1.75 DATE(S):18-19 DAYS W/PCP >=.01:23 DAYS W/PCP >=.10:16 DAYS W/ PCP >=.50:4 DAYS W/PCP >=1.00:1 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.05  12/1603 MIN:10 0.08  18/1725 MIN:15 0.11  18/1730 MIN:20 0.14  18/1730 MIN:30 0.19  18/1733 MIN:45 0.24  18/1739 MIN:60 0.27  18/1755 MIN:80 0.30  18/1815 MIN:100 0.35  18/1841 MIN:120 0.41  18/1901 MIN:150 0.48  18/1926 MIN:180 0.54  18/1951 AVG DLY MIN:36.5  AVG DLY MAX:45.8  AVG MLY TMP:41.2  MIN TMP:26 DATE(S):27 MAX TMP:63  DATE(S):01 DAYS MAX <=32:0 DAYS MAX >=90:0  DAYS MIN <=32:6  DAYS MIN  <=0:0  AVG STP:29.795 LWST SLP:29.32 DATE/TIME:240949 HGST SLP:30.57 DATE/TIME:051107 HDD MTH TOT:730 DEP NORM:-2553 SEASON(JUL 1-JUN 30):1525 DEP NORM:-25536 CDD MTH TOT:0 DEP NORM:-2553 SEASON(JAN 1-DEC 31):838 DEP NORM:-25536,SOM  ,SOM  ,6,6,72698024229.0,2021-12-12 16:03,2021-12-18 17:25,2021-12-18 17:30,2021-12-18 17:30,2021-12-18 17:33,2021-12-18 17:39,2021-12-18 17:55,2021-12-18 18:15,2021-12-18 18:41,2021-12-18 19:01,2021-12-18 19:26,2021-12-18 19:51,0.05,0.08,0.11,0.14,0.19,0.24,0.27,0.3,0.35,0.41,0.48,0.54,,
25,6.3,0.0,0.0,2021-01-31T23:59:00,,1.0,,,,,,,,,,,,,,,,,,,,,,2726.0,963.0,,,,,,,,,,,,,,,,,,13.0,5.0,23.0,0.0,0.0,1.0,2.7,0.0,-83.0,0.1,5.1,0.11,,1.19,01-01,,,,,30.64,28.0,1153.0,40.2,33.9,29.57,15.0,1419.0,27.5,30.09,29.54,2.93,,,0.0,1046.0,SOM795PCP MTOT:2.93 PCP GT 24HRS:1.19 DATE(S):1-2+ DAYS W/PCP >=.01:13 DAYS W/PCP >=.10:5  DAYS W/ PCP >=.50:2 DAYS W/PCP >=1.00:1 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.09  01/1908 MIN:10 0.13  01/1033 MIN:15 0.17  01/1033 MIN:20 0.20  01/1036 MIN:30 0.24  01/1038 MIN:45 0.29  01/1038 MIN:60 0.34  01/1108 MIN:80 0.40  01/1108 MIN:100 0.46  01/1033 MIN:120 0.55  01/1038 MIN:150 0.68  01/1038 MIN:180 0.78  01/1108 AVG DLY MIN:27.5  AVG DLY MAX:40.2  AVG MLY TMP:33.9  MIN TMP:14 DATE(S):23 MAX TMP:53  DATE(S):21 01 DAYS MAX <=32:1 DAYS MAX >=90:0  DAYS MIN <=32:23 DAYS MIN  <=0:0  AVG STP:29.545 LWST SLP:29.57 DATE/TIME:151419 HGST SLP:30.65 DATE/TIME:281145 HDD MTH TOT:958 DEP NORM:-2553 SEASON(JUL 1-JUN 30):2697 DEP NORM:-25536 CDD MTH TOT:0 DEP NORM:-2553 SEASON(JAN 1-DEC 31):0 DEP NORM:-25536,SOM  ,SOM  ,6,6,72429793812.0,2021-01-01 19:08,2021-01-01 10:33,2021-01-01 10:33,2021-01-01 10:36,2021-01-01 10:38,2021-01-01 10:38,2021-01-01 11:08,2021-01-01 11:08,2021-01-01 10:33,2021-01-01 10:38,2021-01-01 10:38,2021-01-01 11:08,0.09,0.13,0.17,0.2,0.24,0.29,0.34,0.4,0.46,0.55,0.68,0.78,,
